p_val avg_log2FC pct.1 pct.2 p_val_adj cluster gene
304 3.12541860847756e-40 1.2866668820791 0.128 0.465 4.91565838741351e-36 3 Samm50
305 1.20428525248144e-35 1.2349355541248 0.116 0.416 1.8940998451028e-31 3 Rsl24d1
306 3.6096775531454e-35 1.24123111991621 0.132 0.445 5.67730085558709e-31 3 Eif4ebp1
307 1.45887005052301e-33 1.25468655221579 0.144 0.462 2.29451081546259e-29 3 Mrpl13
308 5.57855997442639e-32 1.23072452699009 0.137 0.438 8.77395912777782e-28 3 Gars
309 2.13098880161364e-31 1.27512681219092 0.058 0.286 3.35161918717794e-27 3 Nob1
310 2.722154506371e-31 1.4635287360125 0.679 0.865 4.2814046076203e-27 3 Npm1
311 2.61351107550734e-30 1.51963380040166 0.4 0.241 4.11053021955795e-26 3 Cxcl10
312 3.29774665229972e-30 1.24486965054127 0.12 0.397 5.18669593473701e-26 3 Pfdn4
313 7.43425227207425e-30 1.32007966585714 0.128 0.41 1.16925919735184e-25 3 Naa10
314 8.26946514628352e-30 1.24056871621448 0.055 0.27 1.30062147820747e-25 3 Tssc4
315 1.44807147288665e-28 1.23940005347055 0.169 0.482 2.27752681255612e-24 3 Rpl9-ps6
316 3.50526036437715e-28 1.2959019494359 0.096 0.338 5.51307350109238e-24 3 Psme3
317 4.28588520132128e-28 1.36626867553534 0.117 0.376 6.74084024463811e-24 3 Nip7
318 6.15295389238264e-28 1.35717266694583 0.091 0.328 9.67736588193941e-24 3 Gnl1
319 6.45845041895334e-28 1.34144033163586 0.079 0.306 1.01578508189298e-23 3 Wdr18
320 1.91365260396967e-27 1.51724027292986 0.105 0.354 3.0097928155235e-23 3 Magohb
321 2.08344571469808e-27 1.32355299859949 0.099 0.341 3.27684342007714e-23 3 Chchd4
322 3.80862445428668e-27 1.32841788976751 0.178 0.49 5.99020454170209e-23 3 Dnajc2
323 3.8408621766246e-27 1.28109346960535 0.155 0.442 6.04090803139517e-23 3 Dtymk
324 9.45931940687805e-27 1.45384475682271 0.109 0.355 1.48776175631378e-22 3 Nol12
325 1.80842195494845e-26 1.42977857696071 0.15 0.431 2.84428605074292e-22 3 Lsm3
326 2.26793829915802e-26 1.46838454241481 0.638 0.808 3.56701335691573e-22 3 Rbm3
327 3.55148281308655e-26 1.36078304199521 0.062 0.264 5.58577216842253e-22 3 Blvra
328 1.28922435556628e-25 1.32736097768671 0.062 0.262 2.02769206643464e-21 3 Fam220a
329 2.14576579638888e-25 1.28478911842404 0.207 0.539 3.37486044456042e-21 3 Eif2s1
330 1.38906148649083e-24 1.38150622365264 0.114 0.351 2.18471590595278e-20 3 Mrps18b
331 3.95621314011218e-24 1.23952749308485 0.07 0.268 6.22233202676843e-20 3 Ppil1
332 4.55027475538252e-24 1.44596213157486 0.191 0.498 7.15667213526563e-20 3 Ebna1bp2
333 5.70485477597166e-24 1.29329270515618 0.234 0.587 8.97259559164823e-20 3 Mrpl12
334 6.63404502894585e-24 1.24189668189433 0.062 0.253 1.0434026021526e-19 3 Cinp
335 1.00838388384632e-23 1.32380361921881 0.105 0.328 1.58598617251349e-19 3 Prpf31
336 4.0979357102745e-22 1.41995691490926 0.164 0.432 6.44523328511974e-18 3 Lsm2
337 5.3939055548128e-22 1.34767168994703 0.074 0.263 8.48353465660957e-18 3 Cd3eap
338 7.64914667144674e-22 1.46096861921876 0.149 0.402 1.20305778848514e-17 3 Snrpa1
339 1.11134887218372e-21 1.30485188909681 0.172 0.441 1.74792950617055e-17 3 Nme2
340 1.27286543899806e-21 1.26283144678504 0.219 0.533 2.00196276245614e-17 3 Impdh2
341 1.30116967397901e-21 1.33299879185028 0.153 0.403 2.04647966323419e-17 3 Pcna
342 4.29086809426556e-21 1.35229865077234 0.246 0.589 6.74867733866087e-17 3 C1qbp
343 8.44674732228747e-21 1.31641759827391 0.108 0.316 1.32850441884937e-16 3 Nop16
344 1.11350935488639e-20 1.39408158584482 0.143 0.379 1.75132751336531e-16 3 Sssca1
345 1.20964676149687e-20 1.49504642278266 0.153 0.399 1.90253242648227e-16 3 Lyar
346 1.8544263653536e-20 1.65471936481875 0.158 0.41 2.91664178742814e-16 3 Selenoh
347 2.06977774586289e-20 1.41387608682605 0.236 0.563 3.25534643869315e-16 3 Aprt
348 2.30483697487929e-20 1.34391460618229 0.111 0.319 3.62504759409015e-16 3 Rrs1
349 1.43199077763987e-19 1.29781484087572 0.096 0.285 2.25223509507199e-15 3 Rrp15
350 4.29250767800692e-19 1.52485883621947 0.111 0.312 6.75125607596929e-15 3 Bak1
351 1.55950323764678e-18 1.58401531529357 0.111 0.308 2.45278669217086e-14 3 Apex1
352 1.75030052821425e-18 1.73686043251802 0.134 0.352 2.75287267077538e-14 3 Timm10
353 3.33911896036423e-18 1.47080124525151 0.126 0.334 5.25176630086086e-14 3 Dctpp1
354 4.02077624519325e-18 1.41417440035932 0.552 0.584 6.32387687843994e-14 3 Psmb8
355 6.28023377455089e-18 1.34397106273932 0.093 0.272 9.87755168061365e-14 3 Zfp593
356 2.68750562691183e-17 1.43152166488159 0.123 0.319 4.22690885000692e-13 3 Psat1
357 4.13977941157535e-17 1.23037048721802 0.272 0.612 6.51104505852571e-13 3 Pa2g4
358 7.77737161289788e-17 1.25697042742261 0.457 0.376 1.22322500727658e-12 3 Ifit3
359 9.37085551680005e-17 1.33136525890672 0.608 0.852 1.47384815568231e-12 3 Eif5a
360 1.08550240484933e-16 1.25082336519431 0.274 0.604 1.70727818234703e-12 3 Pgk1
361 1.09881934633721e-16 1.25967216540452 0.287 0.637 1.72822306791916e-12 3 Eif6
362 1.17192686808386e-16 1.50364378611755 0.099 0.271 1.84320657812229e-12 3 Rfc3
363 1.95097150108131e-16 1.56651350631017 0.24 0.542 3.06848797690069e-12 3 Prmt1
364 7.61270325549474e-16 1.46945928250786 0.093 0.254 1.19732596802421e-11 3 Phgdh
365 9.54357242182768e-16 1.54089514849665 0.157 0.37 1.50101307050506e-11 3 Mrto4
366 1.01913056894303e-15 1.22782187468825 0.096 0.258 1.6028885588336e-11 3 Gmnn
367 2.42792645302631e-15 1.30164641819711 0.296 0.646 3.81864272531977e-11 3 Cct3
368 5.54936108507859e-15 1.57673103718723 0.24 0.531 8.72803511461161e-11 3 Fbl
369 2.10113449963037e-14 1.38819989562351 0.619 0.839 3.30466434101865e-10 3 Ncl
370 2.89220437409782e-14 1.27039894182703 0.111 0.276 4.54885903958105e-10 3 Ruvbl2
371 5.21774151500177e-14 1.27617421633229 0.302 0.65 8.20646385479478e-10 3 Nme1
372 2.65107899286027e-13 1.27208394050201 0.479 0.432 4.16961703997064e-09 3 Cd74
373 3.31737007626349e-13 1.36853223502042 0.108 0.261 5.21755965594722e-09 3 S100a4
374 7.75238286973758e-13 1.36104234549399 0.252 0.523 1.21929477775233e-08 3 Dut
375 1.11219556911973e-12 1.52750468083565 0.111 0.267 1.7492611911115e-08 3 Rangrf
376 1.98864967457627e-12 1.72278205656623 0.467 0.473 3.12774820817356e-08 3 Slfn2
377 2.08526166478304e-12 1.31406407598217 0.274 0.568 3.27969954637077e-08 3 Nop58
378 3.51131489719328e-12 1.81112537291993 0.119 0.275 5.5225960703056e-08 3 Exosc8
379 1.28412738622602e-11 1.23197017559554 0.12 0.266 2.01967555305629e-07 3 Cmpk2
380 2.68051091154758e-11 1.66286529955728 0.138 0.3 4.21590756168203e-07 3 Srm
381 2.89650705186382e-11 1.33888416528038 0.389 0.33 4.55562629117141e-07 3 Ly6c1
382 6.92575475471923e-11 1.41014257106293 0.324 0.673 1.08928270782224e-06 3 Snrpd1
383 2.2286030500707e-10 1.43770411066907 0.182 0.365 3.5051468771512e-06 3 Ube2l6
384 1.3193811286159e-09 1.55766060184955 0.119 0.251 2.07512263908708e-05 3 Lig1
385 6.04865511732518e-09 1.33446639284374 0.581 0.726 9.51332476852904e-05 3 Mt1
386 5.96961105907792e-07 1.72801872076017 0.184 0.338 0.00938900427371775 3 Ddx39
387 1.32072901779503e-06 1.36360301225563 0.331 0.615 0.0207724259918802 3 Ppa1
388 5.99476921294251e-06 1.25575861917522 0.476 0.552 0.0942857301811598 3 Bst2
389 1.44779123595164e-05 1.3566531809553 0.167 0.287 0.227708605590473 3 Tnfrsf12a
390 2.63931655717862e-05 1.81407828413138 0.146 0.251 0.415111708113053 3 Slfn9
391 5.68023130213868e-05 1.28273105324187 0.547 0.834 0.893386779200372 3 Gapdh
392 0.000109606937134865 1.35840545336474 0.362 0.667 1 3 Gm2000
393 0.000240250984434252 1.75192585924021 0.313 0.553 1 3 Nhp2
394 0.000309878899139015 1.3052887255158 0.175 0.281 1 3 Tgtp1
395 0.00140994679225905 1.57170419695495 0.415 0.494 1 3 Mt2
396 0.00182492599036028 1.39891609280857 0.398 0.713 1 3 Esd
397 0.00449873885931852 1.56495517380571 0.222 0.338 1 3 Stmn1
398 0.00453234143619696 1.2854213384514 0.29 0.46 1 3 Psmb9
399 0.0052523906294225 1.56061404698187 0.38 0.661 1 3 Tubb5
400 0.0069704957892254 1.27919069851554 0.424 0.771 1 3 Psmb2
401 0 3.39222768024897 0.789 0.051 0 4 Uhrf1
402 0 3.1144493257158 0.809 0.075 0 4 Mcm5
403 0 3.05728668437097 0.763 0.052 0 4 Pclaf
404 0 3.12140088201527 0.741 0.046 0 4 Cdca8
405 0 3.04621115515606 0.776 0.083 0 4 Top2a
406 0 3.23374971810384 0.746 0.054 0 4 Mki67
407 0 2.86952408613782 0.761 0.07 0 4 Spc24
408 0 2.7483210441778 0.748 0.057 0 4 Cdk1
409 0 2.8173394849976 0.778 0.092 0 4 Mcm3
410 0 3.14316900018351 0.728 0.043 0 4 Rad51
411 0 3.14772664170078 0.794 0.11 0 4 Hells
412 0 2.76152756302401 0.872 0.193 0 4 Lig1
413 0 3.09758192522698 0.739 0.064 0 4 Anln
414 0 2.94702030642034 0.706 0.046 0 4 Birc5
415 0 3.38817303869307 0.68 0.03 0 4 Cenpm
416 0 2.86116511630853 0.694 0.055 0 4 Tacc3
417 0 3.03510555953449 0.706 0.07 0 4 Diaph3
418 0 3.00065746049971 0.681 0.067 0 4 Racgap1
419 0 2.99453618738099 0.652 0.041 0 4 Tk1
420 0 3.53136524466881 0.635 0.032 0 4 Tpx2
421 0 2.75050105079968 0.665 0.066 0 4 Mad2l1
422 0 2.81259508109077 0.646 0.05 0 4 Chaf1b
423 0 2.8398303509597 0.635 0.053 0 4 Ect2
424 0 3.07721601448468 0.617 0.04 0 4 Cenpk
425 0 3.55529098242427 0.602 0.028 0 4 Cdca3
426 0 2.98263922896574 0.644 0.074 0 4 Mms22l
427 0 3.33829179718594 0.587 0.02 0 4 Cep55
428 0 3.2417782612511 0.585 0.022 0 4 Ccna2
429 0 2.91674743793232 0.622 0.059 0 4 Dhfr
430 0 3.5339697791812 0.587 0.026 0 4 Cenph
431 0 3.2385300717936 0.591 0.035 0 4 Dtl
432 0 3.05993458628897 0.581 0.033 0 4 Clspn
433 0 3.01144040668503 0.587 0.046 0 4 Cdc20
434 0 3.20128684470515 0.563 0.025 0 4 Pole
435 0 3.07763089765802 0.594 0.057 0 4 Knstrn
436 0 3.00868842739724 0.556 0.022 0 4 Asf1b
437 0 2.94761439097492 0.583 0.054 0 4 Ncapg2
438 0 3.44877654117774 0.572 0.047 0 4 Ccnb2
439 0 3.39953479913927 0.53 0.019 0 4 Knl1
440 0 2.96105258476793 0.55 0.04 0 4 Kif20b
441 0 3.25710323145014 0.541 0.033 0 4 Cenpf
442 0 3.37817546461248 0.531 0.024 0 4 Fignl1
443 0 3.0812506491325 0.533 0.03 0 4 Cenpe
444 0 3.44315925935271 0.519 0.019 0 4 Rad51ap1
445 0 3.24281030822415 0.517 0.02 0 4 Ccnb1
446 0 3.42613346342418 0.522 0.027 0 4 Ckap2
447 0 2.7415913413512 0.511 0.017 0 4 Pbk
448 0 3.4357127023133 0.515 0.022 0 4 Kif4
449 0 3.42757524530569 0.522 0.031 0 4 C330027C09Rik
450 0 2.79832131030963 0.52 0.031 0 4 Trip13
451 0 3.01155797301968 0.506 0.018 0 4 Mcm10
452 0 3.59571102477761 0.502 0.017 0 4 Hmmr
453 0 3.58597980257873 0.507 0.023 0 4 Brca1
454 0 2.89639948856383 0.522 0.043 0 4 Brip1
455 0 3.52898223987487 0.517 0.039 0 4 Cenpa
456 0 2.76804662317595 0.533 0.055 0 4 Cenpp
457 0 2.88960924291589 0.519 0.042 0 4 Rmi2
458 0 3.18804888401752 0.491 0.016 0 4 E2f8
459 0 3.24888552636489 0.474 0.019 0 4 Kif15
460 0 3.10383597746891 0.452 0.013 0 4 Ncapg
461 0 3.05292995799153 0.457 0.019 0 4 Plk1
462 0 3.55159980726734 0.456 0.018 0 4 Cdkn3
463 0 2.92469200487155 0.467 0.031 0 4 Bard1
464 0 3.43485467048219 0.456 0.026 0 4 E2f1
465 0 3.09742948124842 0.446 0.019 0 4 Esco2
466 0 2.89647997094678 0.457 0.032 0 4 Gm26858
467 0 3.91050330783378 0.433 0.009 0 4 Bub1
468 0 3.22450498986397 0.428 0.02 0 4 Cdc6
469 0 3.00712383044182 0.422 0.017 0 4 Sgo1
470 0 2.96340039635073 0.424 0.025 0 4 Timeless
471 0 3.50001351746809 0.407 0.013 0 4 Shcbp1
472 0 2.78189312625354 0.407 0.015 0 4 Kif22
473 0 3.01037382110986 0.398 0.012 0 4 Exo1
474 0 3.21234810677415 0.402 0.017 0 4 Bub1b
475 0 2.82669681580045 0.396 0.013 0 4 Ndc80
476 0 3.02369387844328 0.394 0.021 0 4 Cenpu
477 0 3.62034419555336 0.378 0.01 0 4 Kntc1
478 0 3.10050833918871 0.381 0.016 0 4 Ncaph
479 0 2.82125501840892 0.346 0.015 0 4 Orc1
480 0 3.46214928280815 0.341 0.013 0 4 Rad54b
481 0 2.78605235131449 0.333 0.012 0 4 Dscc1
482 0 3.28687928010407 0.328 0.008 0 4 Iqgap3
483 0 2.93367967677308 0.333 0.013 0 4 Aurkb
484 0 3.10774448003358 0.333 0.014 0 4 Foxm1
485 0 2.98012387070637 0.319 0.009 0 4 Aunip
486 0 2.80901491608827 0.313 0.01 0 4 Kifc1
487 0 3.38969799584818 0.311 0.01 0 4 Aspm
488 0 2.92911248566738 0.309 0.008 0 4 Ticrr
489 0 3.46065782877197 0.296 0.007 0 4 Ttk
490 0 3.69636682900863 0.283 0.006 0 4 Neil3
491 0 2.91342326034696 0.27 0.007 0 4 Ska1
492 1.04826030293802e-299 2.93537684069535 0.302 0.011 1.64870380446091e-295 4 Mis18bp1
493 1.92692829143776e-298 3.02825701799008 0.267 0.007 3.03067281677331e-294 4 Nuf2
494 2.02232902844593e-297 2.76930617637249 0.294 0.011 3.18071909593976e-293 4 Chtf18
495 8.44113961932861e-296 3.13495609591347 0.352 0.019 1.327622439328e-291 4 Sgo2a
496 6.60305482161258e-288 3.70416789520012 0.274 0.009 1.03852846234323e-283 4 Fanci
497 9.5136615283415e-273 2.91872689608847 0.456 0.045 1.49630868517755e-268 4 Ung
498 2.60024683694343e-249 2.80356182552068 0.433 0.045 4.08966822514462e-245 4 Tcf19
499 1.09641193418817e-215 2.94066682351088 0.307 0.023 1.72443669009116e-211 4 Spdl1
500 2.05209549896813e-155 2.87731455191119 0.317 0.039 3.22753580077707e-151 4 Fst
501 0 4.25445469779383 0.874 0.043 0 5 Kcnma1
502 0 3.75443951277062 0.896 0.076 0 5 Ptprt
503 0 3.73547842826737 0.898 0.083 0 5 Epha5
504 0 3.92100905958451 0.901 0.111 0 5 Epha7
505 0 3.34052891997259 0.856 0.098 0 5 Kcnn4
506 0 3.56199093226962 0.847 0.097 0 5 Ncald
507 0 3.85444064071691 0.971 0.224 0 5 Etv1
508 0 4.73917005749224 0.763 0.021 0 5 Gm47865
509 0 3.13640000211372 0.817 0.079 0 5 Arfgef3
510 0 2.54587431521197 0.831 0.105 0 5 Cited4
511 0 2.56826709197135 0.837 0.118 0 5 Atp2a3
512 0 3.00485739246675 0.928 0.211 0 5 Cldn10
513 0 2.73410365612185 0.806 0.134 0 5 Snhg18
514 0 2.77891889726202 0.752 0.085 0 5 Ccl28
515 0 2.31328005007232 0.761 0.107 0 5 Cald1
516 0 3.86696181625638 0.688 0.037 0 5 Jam2
517 0 2.92532649964908 0.684 0.066 0 5 Pax1
518 0 3.16215198599926 0.646 0.046 0 5 Azgp1
519 0 3.02393764091908 0.67 0.081 0 5 Tex15
520 0 2.30585474136916 0.661 0.074 0 5 Creb3l4
521 0 2.9153213339472 0.634 0.05 0 5 Fgl2
522 0 3.46355456690246 0.625 0.041 0 5 Aass
523 0 3.71204444868228 0.616 0.042 0 5 Egf
524 0 2.5711942291099 0.63 0.061 0 5 Cldn2
525 0 3.87703202546987 0.589 0.023 0 5 Sox10
526 0 4.08785628038653 0.591 0.028 0 5 Wfdc15b
527 0 2.91084771461241 0.628 0.065 0 5 Mia
528 0 3.73223309888355 0.6 0.037 0 5 Gm48882
529 0 3.10681107929365 0.6 0.042 0 5 AI646519
530 0 2.71254333016158 0.619 0.063 0 5 Chn2
531 0 4.49630573638882 0.589 0.036 0 5 Ralyl
532 0 2.63649419940188 0.58 0.045 0 5 Gjb1
533 0 3.08900350387988 0.567 0.034 0 5 Padi2
534 0 3.94050915948758 0.571 0.044 0 5 Slc2a13
535 0 4.88523212022284 0.528 0.014 0 5 Gm30624
536 0 5.69107688521321 0.519 0.01 0 5 Adcy8
537 0 3.53396878624216 0.508 0.029 0 5 Bhlha15
538 0 3.26971128001218 0.492 0.026 0 5 Cthrc1
539 0 3.89682787901524 0.481 0.025 0 5 Lpo
540 0 2.91186726722222 0.463 0.028 0 5 Pycr1
541 0 3.89558400200627 0.438 0.011 0 5 Sbp
542 0 3.72109803177108 0.436 0.02 0 5 Ntrk2
543 0 3.49534826078188 0.44 0.027 0 5 Mcoln2
544 0 3.68616473874097 0.418 0.02 0 5 Thrsp
545 0 5.59167686306971 0.411 0.018 0 5 Bpifb5
546 8.38998541918554e-308 2.79544296156449 0.722 0.102 1.3195769067295e-303 5 Fkbp11
547 5.33677673986713e-307 3.20812981334135 0.386 0.02 8.39368245646302e-303 5 Shisa2
548 2.99594632882686e-306 2.58016401708666 0.828 0.15 4.71202438597888e-302 5 Tpd52l1
549 6.14575378352913e-288 4.15802482912055 0.995 0.435 9.66604155073461e-284 5 Dmbt1
550 8.58717080192019e-286 3.47073001769527 0.397 0.025 1.35059022372601e-281 5 Vwf
551 2.57255210174648e-265 2.31520924911421 0.655 0.086 4.04610994562686e-261 5 Shank2
552 3.68168171013227e-263 3.234141862649 0.657 0.101 5.79054899369604e-259 5 Gm20275
553 1.59712348764826e-259 2.51741452902926 0.375 0.024 2.51195582137318e-255 5 G0s2
554 1.83868936703525e-258 2.30192434959222 0.652 0.092 2.89189063647304e-254 5 B3galt5
555 1.0810776893901e-256 2.34939084949162 0.889 0.183 1.70031898987274e-252 5 Adgrl3
556 3.338337582383e-245 2.42784923241675 0.661 0.103 5.25053734957198e-241 5 AI463170
557 3.52948428830024e-243 3.58942307908384 0.309 0.016 5.55117288863862e-239 5 Wipf3
558 4.9947202509798e-240 2.61530764798263 0.842 0.192 7.85569601074102e-236 5 Elmo1
559 9.53569311661684e-237 3.44558949597577 0.325 0.02 1.4997738133815e-232 5 Derl3
560 9.86899835977851e-237 2.88730679322489 0.359 0.025 1.55219606202596e-232 5 Gm35696
561 1.07007462768353e-235 3.03108022670912 0.323 0.019 1.68301337442065e-231 5 Gm11963
562 9.17112960129047e-231 2.70599172051767 0.336 0.022 1.44243526369096e-226 5 Ace
563 1.26204820317434e-229 3.17428138612376 0.327 0.021 1.98494941395261e-225 5 Acnat1
564 9.7770177945712e-227 2.58177977071997 0.352 0.026 1.53772935873016e-222 5 Arg2
565 4.33783937935112e-223 3.12339377836876 0.287 0.015 6.82255377584344e-219 5 AI463229
566 2.40817134538155e-221 3.79275000390939 0.995 0.644 3.7875718920161e-217 5 Wfdc18
567 5.11438477996398e-217 2.67637755607041 0.571 0.086 8.04390438192735e-213 5 Blm
568 6.61016810285836e-216 3.91261641884545 0.483 0.06 1.03964723921756e-211 5 Astn2
569 1.76470204861441e-213 2.87822251119472 0.35 0.028 2.77552338206075e-209 5 Nkx3-1
570 1.01944903336239e-209 3.20326262937936 0.339 0.026 1.60338943967236e-205 5 Eef1akmt3
571 8.55931638050403e-208 2.18451730290789 0.887 0.252 1.34620928032567e-203 5 Palmd
572 3.98145518713803e-204 3.60817566203796 0.35 0.03 6.26203271833069e-200 5 Lrg1
573 2.939844381041e-196 2.34118915318428 0.585 0.094 4.62378724250128e-192 5 Car12
574 2.98122180213712e-196 2.2196999844382 0.907 0.346 4.68886565040126e-192 5 Nucb2
575 4.40923082854021e-186 2.40532899852404 0.912 0.349 6.93483824712804e-182 5 Man2a1
576 4.15428232208726e-184 2.19594194533078 0.946 0.443 6.53385523617884e-180 5 Tcn2
577 1.75273558484775e-181 2.45683184288636 0.368 0.038 2.75670252784855e-177 5 Zfp9
578 1.38308705837543e-180 2.8045513739453 0.309 0.026 2.17531932541288e-176 5 Pik3ap1
579 6.00621943793408e-169 2.26870267140237 0.488 0.076 9.44658193198273e-165 5 St3gal6
580 1.47829852091945e-166 3.64759945919781 0.975 0.78 2.32506791370211e-162 5 Sbpl
581 3.74055503358675e-165 2.39738022753212 0.341 0.036 5.88314495682524e-161 5 Svopl
582 4.49488322537512e-158 2.36856437913362 0.3 0.028 7.06955233687e-154 5 Gnmt
583 2.76282981966632e-153 3.11402470181108 0.275 0.024 4.34537874037119e-149 5 Gm32219
584 1.38365591614156e-151 2.94679365431692 0.26 0.022 2.17621402490745e-147 5 Olfml3
585 9.67725619087984e-151 2.42697030510289 0.571 0.126 1.52203885370158e-146 5 Gp2
586 1.06399622150561e-147 2.15503718294194 0.377 0.051 1.67345325718402e-143 5 1700019D03Rik
587 1.15039279275196e-136 4.58063053123591 0.555 0.134 1.80933778444028e-132 5 2310057J18Rik
588 2.1052920206099e-128 2.34509539032861 0.305 0.037 3.31120329001526e-124 5 Nav3
589 4.48916885002903e-122 2.27712976636987 0.851 0.417 7.06056476732566e-118 5 Furin
590 1.70789756653936e-111 3.32221304753693 0.905 0.63 2.68618129265311e-107 5 Lipf
591 1.17831667201439e-104 2.47891068436934 0.251 0.031 1.85325646174423e-100 5 Bche
592 1.99523515980056e-100 3.46274665690444 0.332 0.061 3.13810585933433e-96 5 Wfdc12
593 1.19100276955494e-91 4.52200258347238 0.885 0.572 1.87320915595601e-87 5 Dcpp3
594 3.40544058638921e-83 4.57948845320225 0.907 0.646 5.35607695427295e-79 5 Bpifb1
595 1.12397015637015e-76 4.82336612378878 0.503 0.164 1.76778026193898e-72 5 Dcpp1
596 6.18083442690944e-72 3.97891799437169 0.607 0.24 9.72121638664317e-68 5 Dcpp2
597 1.1191850529487e-46 2.15229467700771 0.695 0.365 1.76025425127771e-42 5 Clu
598 1.12656717550699e-44 2.74959652600617 0.896 0.76 1.7718648536374e-40 5 Lyz2
599 5.48539279358953e-42 2.83901959091213 0.424 0.16 8.62742578575762e-38 5 Lyz1
600 6.52863886195784e-42 2.27375239453274 0.711 0.459 1.02682432020873e-37 5 A2ml1
601 0 4.8723217905998 0.706 0.046 0 6 Kcnj16
602 0 4.16966635048439 0.779 0.122 0 6 Slco1a5
603 0 3.52889865496869 0.579 0.061 0 6 Scnn1g
604 0 4.16234204095173 0.506 0.025 0 6 Tmem45b
605 4.75691618363485e-290 4.17267423272582 0.462 0.037 7.48167777362089e-286 6 St6galnac1
606 7.82139776184525e-290 6.16813072172353 0.282 0.009 1.23014943998302e-285 6 Cyp4a12a
607 2.7717915827473e-273 4.4140123288063 0.36 0.021 4.35947380134495e-269 6 Slco1a6
608 1.24808174416837e-272 2.654237969827 0.811 0.161 1.96298296722802e-268 6 Prss32
609 1.61943263203589e-251 2.87723542693662 0.61 0.087 2.54704364366605e-247 6 Slc9a4
610 5.62970965602194e-249 3.19061787060499 0.74 0.149 8.85440734699131e-245 6 Wfdc1
611 4.27619552693526e-237 2.76010204632925 0.847 0.207 6.72560032476378e-233 6 Alox12e
612 5.41523448548224e-230 3.34710090682457 0.433 0.044 8.51708079876647e-226 6 Tmprss11e
613 1.08367293653144e-227 3.3628279890431 0.44 0.045 1.70440079457666e-223 6 Gata3
614 3.41580125142299e-226 2.14763477373083 0.756 0.152 5.37237220823808e-222 6 Tmem45a
615 4.88636327737893e-223 2.98501251757904 0.806 0.2 7.68527216266157e-219 6 Alox15
616 4.56883064542135e-221 2.50317735713384 0.788 0.194 7.1858568391187e-217 6 Alox12
617 5.65715197693031e-221 2.23164446472665 0.786 0.178 8.89756862931599e-217 6 Muc20
618 1.50595415834908e-218 3.61580796828098 0.544 0.08 2.36856470025144e-214 6 Cybb
619 2.95434264255723e-218 2.5899145012546 0.74 0.161 4.64659010821401e-214 6 Nin
620 2.73504586501665e-217 2.29087016086387 0.989 0.462 4.30168013649818e-213 6 Muc4
621 4.64757869500973e-216 2.99094949876263 0.458 0.053 7.3097117715113e-212 6 Scnn1b
622 2.32573872343355e-209 2.69886489436168 0.738 0.166 3.65792186421628e-205 6 Fut9
623 3.46888890648041e-208 2.34139320955676 0.989 0.496 5.45586847211239e-204 6 Pdzk1ip1
624 2.75750662765373e-201 2.29639598959551 0.847 0.232 4.33700642397379e-197 6 Cyp4a12b
625 1.41709227963925e-200 2.71570202735482 0.547 0.086 2.2288027374166e-196 6 Muc13
626 9.26548821839585e-196 2.24432488831635 0.745 0.182 1.4572759869893e-191 6 Unc5b
627 2.28435449120286e-189 4.99230668037817 0.339 0.033 3.59283274376385e-185 6 Pde8b
628 3.12968667339648e-188 2.68809411152071 0.784 0.21 4.92237119991799e-184 6 Tnfaip2
629 1.31874102680829e-179 3.76636405323772 0.312 0.028 2.07411588696408e-175 6 Piezo2
630 1.25734424975273e-177 1.90719112319929 0.681 0.15 1.9775510360111e-173 6 Plat
631 7.06297303985542e-176 2.77980824506358 0.617 0.132 1.11086439970846e-171 6 Enpp3
632 9.5399095072354e-172 1.93324595929026 0.959 0.507 1.50043696729798e-167 6 Pmm1
633 1.42768120698249e-167 2.05770697332867 0.854 0.285 2.24545700234207e-163 6 Cpm
634 1.93385834763875e-166 2.58077446516057 0.663 0.16 3.04157240916622e-162 6 Bmp6
635 1.42590911332804e-162 2.83893501612888 0.524 0.1 2.24266985344234e-158 6 Upk2
636 3.26760026425207e-162 1.98047322650877 0.77 0.229 5.13928169561566e-158 6 Paqr8
637 2.21275924881238e-160 2.53146992632769 0.882 0.356 3.48022774653212e-156 6 Meis2
638 3.28946750476726e-160 1.8223189360943 0.943 0.44 5.17367449149795e-156 6 Ablim1
639 2.37068265275779e-154 2.12213964570497 0.497 0.091 3.72860967625745e-150 6 Glipr2
640 4.89425449492718e-152 2.07248964022181 0.59 0.127 7.69768346962147e-148 6 Tmprss11b
641 3.563215097428e-149 1.79991133497206 0.795 0.259 5.60422470523476e-145 6 Ttc36
642 1.78361578855961e-147 3.61521137493791 0.292 0.03 2.80527091224655e-143 6 Gm48530
643 5.00964238751626e-147 2.15525623858583 0.925 0.449 7.87916554708558e-143 6 Upk3bl
644 9.96398919386138e-147 2.0876459815774 0.674 0.186 1.56713622041052e-142 6 Kcnq1
645 1.11333431171863e-145 2.05756958862198 0.818 0.302 1.75105220547106e-141 6 Dock11
646 1.68977492315869e-145 2.02057436281806 0.916 0.445 2.65767799914398e-141 6 Ppfibp2
647 2.28848838464983e-140 1.84894601107266 0.834 0.294 3.59933453137725e-136 6 B4galt5
648 8.21633644216792e-140 3.25623915029853 0.289 0.032 1.29226539562417e-135 6 Abca13
649 9.43198021059877e-134 2.56977624511482 0.426 0.076 1.48346184752297e-129 6 Slc13a2
